scenario,ev_background_load_mbps,seed,traffic_class,qfi,five_qi,rule_precedence,latency_deadline_ms,pdr_target,tx_packets,rx_packets,lost_packets,tx_bytes,rx_bytes,pdr,mean_delay_ms,delay_p95_ms,deadline_violation_rate,deadline_penalized_mean_ms,throughput_mbps
baseline,0.0,42,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,7.78315,9.75,0,7.78315,0.0932621
baseline,0.0,42,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2993,2993,0,3244412,3244412,1,8.14066,9.75,0.00801871,8.14066,0.864987
baseline,0.0,42,TOTAL,-1,AGGREGATE,0,0,0,3794,3794,0,4018790,4018790,1,8.04433,9.72351,0.00632578,8.04433,0.988686
baseline,0.0,43,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,186,186,0,70308,70308,1,7.4934,9.25,0,7.4934,0.0281161
baseline,0.0,43,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,7.67232,8.75,0,7.67232,0.0932621
baseline,0.0,43,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,2999,0,3250916,3250916,1,8.16138,9.25,0.00866956,8.16138,0.866866
baseline,0.0,43,TOTAL,-1,AGGREGATE,0,0,0,3785,3785,0,4019624,4019624,1,8.05103,9.17074,0.00686922,8.05103,0.988244
baseline,0.0,44,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,200,0,75600,75600,1,7.37266,9.25,0,7.37266,0.0303081
baseline,0.0,44,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,7.66231,9.75,0,7.66231,0.0932621
baseline,0.0,44,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3003,3003,0,3255252,3255252,1,8.15076,9.25,0.00965701,8.15076,0.86779
baseline,0.0,44,TOTAL,-1,AGGREGATE,0,0,0,3803,3803,0,4029252,4029252,1,8.03278,9.32889,0.00762556,8.03278,0.991361
baseline,0.0,45,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,203,203,0,76734,76734,1,7.38259,9.25,0,7.38259,0.0307219
baseline,0.0,45,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,7.67983,9.75,0,7.67983,0.0932621
baseline,0.0,45,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,2999,0,3250916,3250916,1,8.18425,9.75,0.0126709,8.18425,0.86701
baseline,0.0,45,TOTAL,-1,AGGREGATE,0,0,0,3802,3802,0,4026050,4026050,1,8.06185,9.7233,0.00999474,8.06185,0.990994
baseline,0.0,46,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,200,0,75600,75600,1,7.46945,9.25,0,7.46945,0.0303309
baseline,0.0,46,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,7.75984,9.75,0,7.75984,0.0932621
baseline,0.0,46,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3004,3004,0,3256336,3256336,1,8.1361,9.25,0.00865513,8.1361,0.868166
baseline,0.0,46,TOTAL,-1,AGGREGATE,0,0,0,3804,3804,0,4030336,4030336,1,8.04171,9.32886,0.00683491,8.04171,0.991759
baseline,0.0,47,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,197,0,74466,74466,1,7.53831,9.25,0,7.53831,0.0298363
baseline,0.0,47,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,7.84484,10.25,0,7.84484,0.0932598
baseline,0.0,47,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3006,3006,0,3258504,3258504,1,8.15645,9.25,0.0103127,8.15645,0.868889
baseline,0.0,47,TOTAL,-1,AGGREGATE,0,0,0,3803,3803,0,4031370,4031370,1,8.07527,9.40777,0.00815146,8.07527,0.991985
baseline,0.0,48,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,197,0,74466,74466,1,7.14326,9.25,0,7.14326,0.0298333
baseline,0.0,48,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,7.72314,8.75,0,7.72314,0.0932621
baseline,0.0,48,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2997,2997,0,3248748,3248748,1,8.17033,9.75,0.0123457,8.17033,0.866288
baseline,0.0,48,TOTAL,-1,AGGREGATE,0,0,0,3794,3794,0,4021614,4021614,1,8.04628,9.56589,0.00975224,8.04628,0.989383
baseline,0.0,49,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,193,193,0,72954,72954,1,7.49518,9.25,0,7.49518,0.0293798
baseline,0.0,49,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,7.69481,9.75,0,7.69481,0.0932621
baseline,0.0,49,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3011,3011,0,3263924,3263924,1,8.14057,9.25,0.0129525,8.14057,0.870175
baseline,0.0,49,TOTAL,-1,AGGREGATE,0,0,0,3804,3804,0,4035278,4035278,1,8.03752,9.32886,0.0102524,8.03752,0.992817
baseline,0.0,50,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,203,203,0,76734,76734,1,7.61194,9.25,0,7.61194,0.0306782
baseline,0.0,50,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,8.67481,11.75,0,8.67481,0.0932621
baseline,0.0,50,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3005,3005,0,3257420,3257420,1,8.3277,9.75,0.0499168,8.3277,0.868687
baseline,0.0,50,TOTAL,-1,AGGREGATE,0,0,0,3808,3808,0,4032554,4032554,1,8.34423,10.0385,0.0393908,8.34423,0.992627
baseline,5.0,1,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,215,215,0,81270,81270,1,5.0552,8.25,0,5.0552,0.0325022
baseline,5.0,1,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.75381,8.25,0,5.75381,0.093266
baseline,5.0,1,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.59872,8.75,0,5.59872,5.11649
baseline,5.0,1,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2982,2982,0,3232488,3232488,1,5.81045,8.75,0.00704225,5.81045,0.862038
baseline,5.0,1,TOTAL,-1,AGGREGATE,0,0,0,3797,3797,0,4012158,4012158,1,5.75873,8.64268,0.00553068,5.75873,0.987806
baseline,5.0,2,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,189,189,0,71442,71442,1,5.4099,8.75,0,5.4099,0.028649
baseline,5.0,2,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.60298,8.75,0,5.60298,0.0932652
baseline,5.0,2,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.59268,8.75,0,5.59268,5.11658
baseline,5.0,2,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2981,2981,0,3231404,3231404,1,5.87025,8.75,0.00939282,5.87025,0.861476
baseline,5.0,2,TOTAL,-1,AGGREGATE,0,0,0,3770,3770,0,4001246,4001246,1,5.80464,8.75,0.00742706,5.80464,0.98339
baseline,5.0,3,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,210,210,0,79380,79380,1,5.14793,8.25,0,5.14793,0.031901
baseline,5.0,3,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.528,8.25,0,5.528,0.0932676
baseline,5.0,3,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.60514,8.75,0,5.60514,5.11653
baseline,5.0,3,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2998,2998,0,3249832,3249832,1,5.89089,9.25,0.0110073,5.89089,0.866562
baseline,5.0,3,TOTAL,-1,AGGREGATE,0,0,0,3808,3808,0,4027612,4027612,1,5.79274,9.03729,0.00866597,5.79274,0.991731
baseline,5.0,4,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,209,209,0,79002,79002,1,5.11677,8.25,0,5.11677,0.0317276
baseline,5.0,4,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.70709,8.75,0,5.70709,0.0932606
baseline,5.0,4,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.59218,8.75,0,5.59218,5.11636
baseline,5.0,4,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3012,3012,0,3265008,3265008,1,5.88243,8.75,0.0106242,5.88243,0.870536
baseline,5.0,4,TOTAL,-1,AGGREGATE,0,0,0,3821,3821,0,4042410,4042410,1,5.81302,8.72265,0.00837477,5.81302,0.995524
baseline,5.0,5,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,196,196,0,74088,74088,1,5.13213,8.25,0,5.13213,0.0296692
baseline,5.0,5,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.37466,8.25,0,5.37466,0.0932699
baseline,5.0,5,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.59028,8.75,0,5.59028,5.11623
baseline,5.0,5,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,2987,0,3237908,3237908,1,5.79593,8.75,0.0063609,5.79593,0.863339
baseline,5.0,5,TOTAL,-1,AGGREGATE,0,0,0,3783,3783,0,4010396,4010396,1,5.69472,8.64479,0.00502247,5.69472,0.986279
baseline,5.0,6,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,197,0,74466,74466,1,5.08916,8.25,0,5.08916,0.0298109
baseline,5.0,6,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.70462,8.25,0,5.70462,0.0932582
baseline,5.0,6,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.60127,8.75,0,5.60127,5.11628
baseline,5.0,6,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2994,2994,0,3245496,3245496,1,5.79928,8.75,0.00768203,5.79928,0.865464
baseline,5.0,6,TOTAL,-1,AGGREGATE,0,0,0,3791,3791,0,4018362,4018362,1,5.7474,8.64488,0.006067,5.7474,0.988533
baseline,5.0,7,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,208,208,0,78624,78624,1,5.11225,8.25,0,5.11225,0.0314731
baseline,5.0,7,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.51624,8.75,0,5.51624,0.0932683
baseline,5.0,7,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.56789,8.75,0,5.56789,5.11666
baseline,5.0,7,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2984,2984,0,3234656,3234656,1,5.87099,8.75,0.00737265,5.87099,0.862544
baseline,5.0,7,TOTAL,-1,AGGREGATE,0,0,0,3792,3792,0,4011680,4011680,1,5.77324,8.72257,0.00580169,5.77324,0.987286
baseline,5.0,8,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,200,0,75600,75600,1,5.19328,8.25,0,5.19328,0.0302452
baseline,5.0,8,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.4063,8.25,0,5.4063,0.0932683
baseline,5.0,8,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.57184,8.75,0,5.57184,5.11666
baseline,5.0,8,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2990,2990,0,3241160,3241160,1,5.79008,8.75,0.00668896,5.79008,0.86425
baseline,5.0,8,TOTAL,-1,AGGREGATE,0,0,0,3790,3790,0,4015160,4015160,1,5.69783,8.64446,0.00527704,5.69783,0.987763
baseline,5.0,9,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,209,209,0,79002,79002,1,4.98516,8.25,0,4.98516,0.0317675
baseline,5.0,9,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.60373,8.25,0,5.60373,0.0932676
baseline,5.0,9,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.61058,8.75,0,5.61058,5.11636
baseline,5.0,9,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2998,2998,0,3249832,3249832,1,5.84176,8.75,0.00567045,5.84176,0.866721
baseline,5.0,9,TOTAL,-1,AGGREGATE,0,0,0,3807,3807,0,4027234,4027234,1,5.75722,8.64375,0.00446546,5.75722,0.991756
baseline,5.0,10,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,214,214,0,80892,80892,1,5.20823,8.25,0,5.20823,0.0324402
baseline,5.0,10,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.73964,9.75,0,5.73964,0.0932676
baseline,5.0,10,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58775,8.75,0,5.58775,5.11628
baseline,5.0,10,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3005,3005,0,3257420,3257420,1,5.84144,8.75,0.0106489,5.84144,0.868643
baseline,5.0,10,TOTAL,-1,AGGREGATE,0,0,0,3819,3819,0,4036712,4036712,1,5.78996,8.87909,0.00837916,5.78996,0.994351
baseline,5.0,11,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,191,191,0,72198,72198,1,5.07548,8.25,0,5.07548,0.0289711
baseline,5.0,11,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.67548,8.75,0,5.67548,0.093266
baseline,5.0,11,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58866,8.75,0,5.58866,5.11653
baseline,5.0,11,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2989,2989,0,3240076,3240076,1,5.84098,8.75,0.00970224,5.84098,0.863918
baseline,5.0,11,TOTAL,-1,AGGREGATE,0,0,0,3780,3780,0,4010674,4010674,1,5.77603,8.72474,0.00767196,5.77603,0.986155
baseline,5.0,12,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,215,215,0,81270,81270,1,5.24378,8.25,0,5.24378,0.0327239
baseline,5.0,12,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.71962,8.25,0,5.71962,0.0932645
baseline,5.0,12,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58913,8.75,0,5.58913,5.11636
baseline,5.0,12,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,2987,0,3237908,3237908,1,5.83848,8.75,0.00970874,5.83848,0.863339
baseline,5.0,12,TOTAL,-1,AGGREGATE,0,0,0,3802,3802,0,4017578,4017578,1,5.78609,8.64282,0.00762756,5.78609,0.989328
baseline,5.0,13,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,214,214,0,80892,80892,1,4.94109,7.25,0,4.94109,0.0325684
baseline,5.0,13,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.72712,8.75,0,5.72712,0.0932652
baseline,5.0,13,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58866,8.75,0,5.58866,5.11658
baseline,5.0,13,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3013,3013,0,3266092,3266092,1,5.78185,8.75,0.00531032,5.78185,0.870912
baseline,5.0,13,TOTAL,-1,AGGREGATE,0,0,0,3827,3827,0,4045384,4045384,1,5.72626,8.66612,0.00418082,5.72626,0.996746
baseline,5.0,14,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,207,193,14,78246,72954,0.932367,144.457,195.25,0.995169,138.068,0.0291181
baseline,5.0,14,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,516,84,698400,600624,0.86,142.169,143.75,0.123333,164.266,0.0800251
baseline,5.0,14,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,27751,3499,38375000,34078228,0.888032,141.486,192.75,0,125.644,4.53292
baseline,5.0,14,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3002,2623,379,3254168,2843332,0.873751,142.145,192.75,1,125.462,0.75461
baseline,5.0,14,TOTAL,-1,AGGREGATE,0,0,0,3809,3332,477,4030814,3516910,0.87477,142.283,185.307,0.861643,132.26,0.863753
baseline,5.0,15,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,194,194,0,73332,73332,1,5.1721,8.25,0,5.1721,0.0293327
baseline,5.0,15,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.61707,8.25,0,5.61707,0.0932652
baseline,5.0,15,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58526,8.75,0,5.58526,5.11658
baseline,5.0,15,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,2987,0,3237908,3237908,1,5.87395,8.75,0.0083696,5.87395,0.863311
baseline,5.0,15,TOTAL,-1,AGGREGATE,0,0,0,3781,3781,0,4009640,4009640,1,5.79718,8.645,0.00661201,5.79718,0.985909
baseline,5.0,16,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,205,205,0,77490,77490,1,4.95189,7.75,0,4.95189,0.0312144
baseline,5.0,16,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.75629,8.25,0,5.75629,0.093266
baseline,5.0,16,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.59023,8.75,0,5.59023,5.11666
baseline,5.0,16,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3008,3008,0,3260672,3260672,1,5.87624,9.25,0.0109707,5.87624,0.86938
baseline,5.0,16,TOTAL,-1,AGGREGATE,0,0,0,3813,3813,0,4036562,4036562,1,5.80767,9.012,0.0086546,5.80767,0.993861
baseline,5.0,17,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,206,206,0,77868,77868,1,4.94641,7.75,0,4.94641,0.031328
baseline,5.0,17,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.51377,8.75,0,5.51377,0.0932606
baseline,5.0,17,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.56978,8.75,0,5.56978,5.11636
baseline,5.0,17,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3003,3003,0,3255252,3255252,1,5.83323,8.75,0.00799201,5.83323,0.868109
baseline,5.0,17,TOTAL,-1,AGGREGATE,0,0,0,3809,3809,0,4031520,4031520,1,5.73495,8.69592,0.00630087,5.73495,0.992697
baseline,5.0,18,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,213,213,0,80514,80514,1,4.95527,7.75,0,4.95527,0.0322466
baseline,5.0,18,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.63457,8.25,0,5.63457,0.0932652
baseline,5.0,18,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58064,8.75,0,5.58064,5.11666
baseline,5.0,18,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3016,3016,0,3269344,3269344,1,5.85233,8.75,0.0102785,5.85233,0.871794
baseline,5.0,18,TOTAL,-1,AGGREGATE,0,0,0,3829,3829,0,4048258,4048258,1,5.76831,8.61602,0.00809611,5.76831,0.997306
baseline,5.0,19,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,207,207,0,78246,78246,1,5.18375,8.25,0,5.18375,0.0314714
baseline,5.0,19,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.54878,8.75,0,5.54878,0.0932652
baseline,5.0,19,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58588,8.75,0,5.58588,5.11623
baseline,5.0,19,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3002,3002,0,3254168,3254168,1,5.86148,8.75,0.00766156,5.86148,0.867791
baseline,5.0,19,TOTAL,-1,AGGREGATE,0,0,0,3809,3809,0,4030814,4030814,1,5.77539,8.72283,0.00603833,5.77539,0.992527
baseline,5.0,20,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,208,208,0,78624,78624,1,5.15823,8.25,0,5.15823,0.0315584
baseline,5.0,20,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.68541,8.75,0,5.68541,0.0932683
baseline,5.0,20,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58213,8.75,0,5.58213,5.11666
baseline,5.0,20,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,2999,0,3250916,3250916,1,5.82738,8.75,0.00833611,5.82738,0.867053
baseline,5.0,20,TOTAL,-1,AGGREGATE,0,0,0,3807,3807,0,4027940,4027940,1,5.76845,8.72268,0.00656685,5.76845,0.99188
baseline,5.0,21,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,201,201,0,75978,75978,1,5.19594,8.25,0,5.19594,0.0304642
baseline,5.0,21,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.70543,8.25,0,5.70543,0.0932621
baseline,5.0,21,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.5851,8.75,0,5.5851,5.11658
baseline,5.0,21,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3018,3018,0,3271512,3271512,1,5.85278,8.75,0.00927767,5.85278,0.872416
baseline,5.0,21,TOTAL,-1,AGGREGATE,0,0,0,3819,3819,0,4045890,4045890,1,5.79506,8.64513,0.00733176,5.79506,0.996142
baseline,5.0,22,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,203,203,0,76734,76734,1,5.27941,8.25,0,5.27941,0.0307712
baseline,5.0,22,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.62703,8.25,0,5.62703,0.0932699
baseline,5.0,22,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.5836,8.75,0,5.5836,5.11636
baseline,5.0,22,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2978,2978,0,3228152,3228152,1,5.80679,8.75,0.0100739,5.80679,0.86081
baseline,5.0,22,TOTAL,-1,AGGREGATE,0,0,0,3781,3781,0,4003286,4003286,1,5.74995,8.64381,0.00793441,5.74995,0.984851
baseline,5.0,23,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,204,204,0,77112,77112,1,5.13032,8.25,0,5.13032,0.0311256
baseline,5.0,23,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.69958,8.75,0,5.69958,0.0932676
baseline,5.0,23,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.58955,8.75,0,5.58955,5.11628
baseline,5.0,23,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3008,3008,0,3260672,3260672,1,5.83069,8.75,0.0049867,5.83069,0.869612
baseline,5.0,23,TOTAL,-1,AGGREGATE,0,0,0,3812,3812,0,4036184,4036184,1,5.77258,8.72324,0.00393494,5.77258,0.994005
baseline,5.0,24,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,204,204,0,77112,77112,1,5.40292,8.75,0,5.40292,0.0308532
baseline,5.0,24,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.60295,8.25,0,5.60295,0.0932645
baseline,5.0,24,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.59293,8.75,0,5.59293,5.11636
baseline,5.0,24,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3031,3031,0,3285604,3285604,1,5.85656,8.75,0.0125371,5.85656,0.876203
baseline,5.0,24,TOTAL,-1,AGGREGATE,0,0,0,3835,3835,0,4061116,4061116,1,5.79275,8.67177,0.00990874,5.79275,1.00032
baseline,5.0,25,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,201,201,0,75978,75978,1,5.10488,8.25,0,5.10488,0.0305446
baseline,5.0,25,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.54203,8.75,0,5.54203,0.0932606
baseline,5.0,25,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.60021,8.75,0,5.60021,5.11666
baseline,5.0,25,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3001,3001,0,3253084,3253084,1,5.81348,8.75,0.0106631,5.81348,0.867386
baseline,5.0,25,TOTAL,-1,AGGREGATE,0,0,0,3802,3802,0,4027462,4027462,1,5.73318,8.72357,0.00841662,5.73318,0.991191
baseline,5.0,26,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,187,187,0,70686,70686,1,5.33762,8.25,0,5.33762,0.0283779
baseline,5.0,26,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.71378,8.25,0,5.71378,0.0932621
baseline,5.0,26,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,31250,31250,0,38375000,38375000,1,5.61594,8.75,0,5.61594,5.11666
