scenario,ev_background_load_mbps,traffic_class,n_seeds,qfi,five_qi,rule_precedence,latency_deadline_ms,pdr_target,pdr_mean,pdr_ci_low,pdr_ci_high,pdr_sd,deadline_violation_rate_mean,deadline_violation_rate_ci_low,deadline_violation_rate_ci_high,deadline_violation_rate_sd,deadline_penalized_mean_ms_mean,deadline_penalized_mean_ms_ci_low,deadline_penalized_mean_ms_ci_high,deadline_penalized_mean_ms_sd,mean_delay_ms_mean,mean_delay_ms_ci_low,mean_delay_ms_ci_high,mean_delay_ms_sd,delay_p95_ms_mean,delay_p95_ms_ci_low,delay_p95_ms_ci_high,delay_p95_ms_sd,throughput_mbps_mean,throughput_mbps_ci_low,throughput_mbps_ci_high,throughput_mbps_sd
slicing,10.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,0.99685852,0.9925347600000001,1.0,0.013543458519257817,0.006381476,0.0,0.014695319999999998,0.027291183905785624,4.4887014,3.9957528,5.1625904,2.1240854759983128,4.3666136,3.9979476,4.8723241999999995,1.611645414486622,11.54,8.15,16.73,16.04047495352597,0.030695164,0.030345764,0.031051718,0.001277653243775717
slicing,10.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.97843334,0.94250002,0.9989,0.11682564260305496,0.023033319999999996,0.001,0.06249996,0.13016628582175263,34.247400199999994,7.9294986,78.663561,149.33965467486985,98.82792020000001,7.394878599999998,276.084262,609.7470554800025,199.71,10.36,571.0,1292.0404399117494,0.091223718,0.08777744200000001,0.0931611,0.011062195336751422
slicing,10.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.98317504,0.95788352,0.9985088000000001,0.08147335395960412,0.0,0.0,0.0,0.0,72.00630240000001,7.7997787999999995,195.70542079999998,420.5818031084335,147.9380424,8.0165882,422.38926380000004,951.4991266539142,231.861,12.34,663.6529999999999,1500.0438373624895,10.0524262,9.7736012,10.216867,0.8818186694759224
slicing,10.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,0.9961494999999999,0.99126854,1.0,0.015405417057129011,0.04723265734,0.01184917034,0.09220603460000001,0.14198756468784868,7.084882,4.618279,10.2842896,9.896091132921203,7.232424,4.615970999999999,10.6190436,10.489275277605975,17.06,8.73,27.97,33.38334700330177,0.8638072800000001,0.85940948,0.86724276,0.014425544484528204
slicing,10.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.99337766,0.9856707399999999,0.99873982,0.023984722786118223,0.0412402636,0.0122419774,0.07737335000000001,0.11709379144867474,11.248968999999999,5.696762999999999,20.004011,26.418889296435214,10.809463000000001,5.6239678,18.4537048,23.994780601166312,22.8929532,11.164075,38.896746199999995,53.24808226237055,0.98572616,0.9795955399999999,0.9906446399999999,0.020288246562631337
slicing,15.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,0.9989128599999999,0.9971326599999999,1.0,0.005587859208231764,0.002372336,0.0,0.00632883,0.012409306840461248,3.5702256,3.3694922,3.880876199999999,0.9652540099555903,3.523608,3.3702819999999996,3.760373000000001,0.7322812186194981,7.15,6.29,8.67,4.857142857142858,0.030760164,0.030420891999999998,0.031100234,0.0012298002535271776
slicing,15.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.9791666600000001,0.9388,1.0,0.12802806262142813,0.02933334,0.0004,0.07433334,0.1416716725326138,30.8216624,7.338482,67.4196522,115.39076756828749,114.58770240000001,7.2629307999999995,318.6023316,703.6023841427591,235.731,11.62,665.5529999999999,1454.2306633170792,0.0913149978,0.0876829494,0.09326725,0.011951315798477417
slicing,15.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.98388034,0.9543673999999999,1.0,0.09991219678575539,0.0,0.0,0.0,0.0,56.7768236,7.202681000000001,147.9736874,298.30384970153176,157.3438436,7.276335400000001,452.1156476,1005.5090365144855,242.611,11.7,682.1429999999999,1501.9779916758337,15.093496,14.625793999999999,15.348775999999997,1.5829410008678693
slicing,15.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,0.99899068,0.9973913400000001,1.0,0.0050687193626342015,0.015953513500000002,0.0049313819,0.032847648199999996,0.05392878173412725,4.624124,3.9546222,5.6285208,3.1811732600416596,4.634726,3.955563,5.695644,3.2359721755785182,11.26,7.55,16.84,18.065495920597996,0.8663149400000001,0.8644245799999999,0.86786568,0.006281766060039256
slicing,15.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.9958425200000001,0.98883016,1.0,0.02114078391692325,0.0173522446,0.005501734400000001,0.032755702000000005,0.04953882016692801,8.7139054,4.6836896,14.7223054,19.076095476247307,8.0367334,4.6744086000000005,12.976968399999999,15.346051373801188,17.8059222,9.640855799999999,29.176860399999992,36.15557449295967,0.98839018,0.9836421799999999,0.9917196,0.014940510197678617
slicing,20.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0332368,3.0035406,3.067375,0.11836404551714035,3.0332368,3.0032902000000004,3.0683143999999998,0.11836404551714035,4.43,4.34,4.53,0.3313546715640915,0.030793691999999998,0.030461543999999997,0.031126668000000003,0.0012150909864042346
slicing,20.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.9657666659999999,0.9133999979999998,1.0,0.1681678046215957,0.048499999999999995,0.0,0.10900002,0.19705665443393147,48.8985048,7.4061968,101.54443439999999,168.20749830390216,159.6266648,7.3895360000000005,413.73658880000005,774.8615169728837,314.639,14.68,803.9170000000001,1515.1578336754096,0.090010166,0.08510169,0.093268106,0.01577392880106492
slicing,20.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.9806112,0.94565504,1.0,0.11270351831532617,0.0,0.0,0.0,0.0,94.33444159999999,7.566219599999999,205.26498339999995,363.80205975685465,215.77620160000004,7.3049854000000005,578.4901265999999,1071.1578879520048,322.131,13.98,817.9529999999999,1562.371864750606,20.0372154,19.2837102,20.46507,2.376440716655134
slicing,20.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,0.00131288262,0.0010460314200000003,0.0015798763200000003,0.0009718900819869748,3.3343718,3.2673331999999995,3.4466512,0.35371770271076286,3.3343718,3.2677715999999997,3.4447954000000003,0.35371770271076286,5.46,5.29,5.62,0.6068486682216985,0.8672793599999999,0.8662864400000001,0.8682920799999999,0.0036161886902186602
slicing,20.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.9945870600000001,0.98623466,1.0,0.026598806814124236,0.008707700379999999,0.00110399684,0.01817107716,0.030938891639283334,10.5271208,3.905798800000001,18.860454599999997,26.801174046166892,9.3005228,3.9591544000000005,16.1867784,22.85227092334643,18.0518048,6.899408400000002,34.25125980000001,49.83198005861191,0.9880834000000001,0.9827559000000001,0.9918615599999999,0.016884138867769433
slicing,22.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9396265999999995,2.9154720000000003,2.9759922,0.11405915326402405,2.9396265999999995,2.9155168,2.9758663999999997,0.11405915326402405,4.27,4.25,4.31,0.1414213562373095,0.030793912,0.030451629999999997,0.031124526,0.0012146450160253003
slicing,22.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.947133326,0.888566652,0.99246664,0.18699318733321876,0.10289998,0.037133320000000004,0.18106664000000003,0.2626540342027885,105.7658108,43.91518540000001,180.06553519999997,255.540098378939,236.5268108,58.908633200000004,509.39309360000004,837.9383268084475,479.949,128.67,989.9570000000001,1626.2506444645699,0.0881247376,0.0827060264,0.092361692,0.01758289881871872
slicing,22.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.97613688,0.9386581799999999,0.99875666,0.11810788795646261,0.0,0.0,0.0,0.0,172.8764906,61.186971400000004,303.3197112,437.6875330614517,304.8265906,73.2907208,652.1732301999999,1105.6379386535561,481.421,128.85,1005.7129999999999,1632.3729527739542,21.8932794,20.991372199999997,22.436702,2.7425528080852644
slicing,22.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,0.0002331852,0.00015337420000000003,0.00031930738,0.0002952106484227208,3.1745929999999998,3.09679,3.2974204000000005,0.38817032590246314,3.1745929999999998,3.0962989999999992,3.3021038000000003,0.38817032590246314,4.63,4.53,4.77,0.44675702203176826,0.86728224,0.8662756,0.8682594,0.0036149845318775966
slicing,22.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.99164144,0.9826220800000002,0.9985993,0.029578174277638695,0.01643167242,0.006030936859999999,0.028669145219999997,0.04143542346646581,19.3517896,9.285784999999999,31.262285000000002,40.49886482056009,17.4975056,8.340426599999999,28.319735,37.057909723863226,36.5837984,16.160971599999996,62.067012399999996,85.33391203117576,0.98620104,0.98036922,0.9906522999999998,0.018768630358909723
slicing,23.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9355472,2.9088086,2.9727114,0.12026680183929836,2.9355472,2.9091839999999998,2.9728641999999996,0.12026680183929836,4.26,4.25,4.28,0.07071067811865475,0.030793906,0.030461562,0.031117807999999997,0.0012146338133674321
slicing,23.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.920333346,0.8558,0.9749333400000001,0.2153726295055734,0.11310002000000001,0.04416667999999999,0.19743338000000002,0.2849036592713826,92.4703112,38.651856800000004,155.5133558,217.7735471031249,244.9254112,59.16106579999999,525.3713996,860.6333472574405,481.639,131.61,1003.8670000000001,1626.3885589309307,0.0856876216,0.0796172552,0.09089090999999999,0.020357439673494824
slicing,23.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.97189696,0.93373166,0.99613818,0.12122163157755673,0.0,0.0,0.0,0.0,194.075752,77.35005120000001,333.42000399999995,477.51251760775466,334.508752,89.52024300000001,689.3677160000001,1130.0909339709297,483.151,131.76,995.6429999999999,1632.6179953134867,22.7870514,21.8144248,23.391301999999996,2.9534154831963138
slicing,23.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,9.994874000000001e-05,5.9888419999999995e-05,0.00014657626,0.00016819004141693106,3.1142932,3.0314074,3.2486801999999995,0.4025566505927951,3.1142932,3.033003,3.247491,0.4025566505927951,4.31,4.25,4.43,0.4242640687119285,0.8672791599999999,0.86628532,0.8682629599999998,0.003619147815805963
slicing,23.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.98741676,0.9773837800000001,0.99582062,0.03404147776988465,0.01793455088,0.00703311398,0.0312112639,0.044975877634449074,17.2096734,8.9683096,27.258291400000005,34.59991771495109,14.418403399999999,7.0905214,22.386263000000003,27.91885112794547,28.5712592,13.197627999999998,46.696380600000005,61.9237366004759,0.98376074,0.97750222,0.9889706000000001,0.021278759063873234
slicing,24.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.932987,2.907111,2.9709782000000002,0.11637590265767114,2.932987,2.9073445999999996,2.9704314,0.11637590265767114,4.26,4.25,4.28,0.07071067811865475,0.030793722,0.03045819,0.031126708,0.001214765080050544
slicing,24.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.91616668,0.8499667,0.9727000000000001,0.22378092277232722,0.13506668,0.05243334,0.22663334,0.3147331045797142,120.57599420000001,51.2564628,200.748507,272.02215098766067,286.29611420000003,91.84501480000003,558.912317,857.6565638918107,504.851,158.89,1012.962,1595.2857008049864,0.08533089540000001,0.0792323194,0.090699214,0.020998700548610166
slicing,24.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.9672512000000001,0.92830802,0.9935221200000001,0.12519947577822702,0.0,0.0,0.0,0.0,219.57923060000002,90.70973520000001,372.76223100000004,508.12414184476296,370.1714306,112.07731820000001,738.72034,1152.921264665441,511.941,162.1,1036.922,1638.1681810351836,23.6545336,22.646874399999998,24.332702000000005,3.1914139815434246
slicing,24.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,8.670642e-05,4.6701439999999996e-05,0.00012683236000000003,0.00014776585803348154,3.0801314000000004,2.9946836,3.2098104000000003,0.413875265375737,3.0801314000000004,2.9941091999999996,3.2114747999999995,0.413875265375737,4.31,4.25,4.43,0.4242640687119285,0.86728198,0.8662872199999999,0.86828054,0.003616690315236639
slicing,24.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.9867591,0.9762429,0.99570378,0.03536740005345058,0.021391050879999998,0.00835950544,0.035874102000000005,0.04967463517909503,21.6164764,10.560163,33.859789799999994,43.11429704485588,18.8249904,9.383503600000001,29.777607600000007,37.68395460662773,31.5413078,14.981299799999999,50.58931820000001,65.72454518527947,0.98340672,0.9766978399999999,0.9888808399999999,0.021912236148372455
slicing,24.5,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9324527999999996,2.9076868,2.9679032000000007,0.11258744257088826,2.9324527999999996,2.9079686000000002,2.9690633999999996,0.11258744257088826,4.25,4.22,4.28,0.10101525445522107,0.030793955999999997,0.030457679999999994,0.031128396,0.0012146954292247875
slicing,24.5,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.897099994,0.821866648,0.95963334,0.2508902181586026,0.13976668,0.05316666,0.23070000000000002,0.3239338289515969,107.3949468,47.598456000000006,173.97826819999995,230.18012471508712,288.5830068,93.2520216,568.16527,873.4378577195964,523.679,169.71,1033.906,1630.755150920604,0.08370365760000001,0.0769337084,0.08955701599999999,0.02332613349048156
slicing,24.5,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.9647819599999999,0.9235078,0.9924559599999999,0.12733900278630508,0.0,0.0,0.0,0.0,232.393796,96.50504819999998,384.7456724,522.0648034005332,388.292596,125.8095534,765.5260739999999,1163.8596729678065,525.491,175.29,1044.473,1639.640066577891,24.0861556,23.068380800000003,24.818990000000003,3.317674803471312
slicing,24.5,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,6.0086139999999997e-05,2.669208e-05,9.997524000000001e-05,0.00012955047488960765,3.0656617999999995,2.978584199999999,3.1990239999999996,0.41574103291808456,3.0656617999999995,2.9794970000000007,3.1999690000000003,0.41574103291808456,4.31,4.25,4.43,0.4242640687119285,0.8672857399999999,0.8662900400000001,0.8682596400000001,0.003619186997497794
slicing,24.5,TOTAL,50,-1,AGGREGATE,0,0,0,0.9837516399999999,0.9720083199999999,0.9936181,0.039632548393893186,0.02211235662,0.008530751800000002,0.03625697086,0.05113616533873184,19.5274274,9.889909,30.184263,36.54515275264603,15.859601399999999,8.5739086,24.299241,28.692544836301987,27.8107786,14.656479999999997,43.8023878,52.89911495173728,0.98178348,0.9745111999999999,0.98788488,0.02420516971702953
slicing,25.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9342106,2.9077141999999996,2.9713633999999995,0.11760058750391221,2.9342106,2.9078494,2.9711988000000003,0.11760058750391221,4.27,4.25,4.31,0.1414213562373095,0.030794144000000002,0.030457474,0.031124001999999998,0.0012147006620697352
slicing,25.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.889033314,0.8102332879999998,0.9563333199999999,0.2642113396686162,0.17093332,0.08263334,0.26696662,0.33609062611095036,119.1619868,61.75871059999999,185.23024619999995,226.64143461330872,310.2962668,111.122687,591.3964685999999,882.2770421715583,558.139,198.22,1078.267,1628.224774111238,0.0828049876,0.0754939584,0.089210396,0.024742258452958455
slicing,25.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.9623157600000001,0.9212616,0.99045244,0.12964361974235525,0.0,0.0,0.0,0.0,251.4688622,117.42129340000001,402.2062516,526.6981336641384,412.7264622,144.83886460000002,764.6360436,1169.632945460824,560.191,198.9,1089.364,1637.2932493154917,24.501819599999997,23.444026799999996,25.272940000000002,3.444432343744985
slicing,25.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,6.002540000000001e-05,2.6660060000000003e-05,9.357322000000001e-05,0.00012941871293674684,3.0578106000000003,2.9703677999999996,3.1913982,0.4196969458754539,3.0578106000000003,2.9704098000000005,3.1907712,0.4196969458754539,4.31,4.25,4.43,0.4242640687119285,0.86728518,0.8663044799999998,0.8682911400000001,0.0036182696094872123
slicing,25.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.98247858,0.9703710400000002,0.99301182,0.041731426573761214,0.02702381832,0.01318215842,0.04290793726,0.05304205145412682,21.374612000000003,12.1256366,32.024333999999996,35.979410336673084,17.3504,10.314952,25.636951400000008,27.79271685921471,30.739957800000003,17.4326938,45.621140000000004,51.25561013854921,0.9808844600000001,0.97325112,0.98742638,0.02556412094483283
slicing,25.5,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9336974,2.9091077999999997,2.9684122000000004,0.11189560133992973,2.9336974,2.9086476,2.9689610000000006,0.11189560133992973,4.26,4.25,4.28,0.07071067811865475,0.030794112,0.030463468000000004,0.031120012,0.0012147207411733504
slicing,25.5,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.8797333260000001,0.796999998,0.9512999999999999,0.28171475143335806,0.17946666,0.08976666,0.27686666,0.3464514569001392,136.3101222,72.71572999999998,207.1657412,246.2163308629182,336.67478220000004,130.4040288,614.8629113999999,906.8758789895388,611.659,242.88,1130.207,1641.6396755238593,0.081921305,0.074350144,0.08873685699999999,0.02619969835708164
slicing,25.5,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.9599506800000001,0.9182953399999999,0.98934538,0.13207898094228565,0.0,0.0,0.0,0.0,277.6439358,138.28639579999998,433.96116839999996,537.195587325648,444.0751358,174.31226880000003,815.7357508,1176.5181598935121,613.691,246.36,1140.864,1650.4748183752502,24.9086948,23.796020400000003,25.733776,3.57658296144903
slicing,25.5,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,1.3375700000000001e-05,0.0,3.3447080000000006e-05,6.619259578984616e-05,3.0545886,2.9668902,3.1878670000000007,0.4197956325720546,3.0545886,2.9672528,3.1877962,0.4197956325720546,4.31,4.25,4.43,0.4242640687119285,0.86728634,0.86631766,0.8682662999999999,0.003615454918789046
slicing,25.5,TOTAL,50,-1,AGGREGATE,0,0,0,0.98101114,0.9681345000000001,0.9924811800000001,0.04448992829889956,0.0283318197,0.014227206899999997,0.044327809800000006,0.054675534745120866,24.073338800000002,13.991741,35.151314,39.01890548976089,19.5420348,11.396868399999999,28.7429068,32.03015067587529,36.2462566,19.5264186,55.29165100000001,64.82749213618749,0.98000186,0.97228352,0.98692018,0.027015352371485182
slicing,26.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9509954,2.9269027999999997,2.9861510000000004,0.10895964194271984,2.9509954,2.9272234,2.9849242,0.10895964194271984,4.26,4.25,4.28,0.07071067811865475,0.030793984,0.03046438,0.031121163999999996,0.0012147170901598986
slicing,26.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.855166626,0.76933328,0.932299986,0.29490813924352005,0.2248667,0.12943334,0.32666675999999994,0.3612280943589719,146.30523300000002,85.03044479999998,211.95366280000002,229.6066739049942,361.056633,153.3179684,650.360771,911.1095467319893,664.7689999999999,300.6,1184.508,1639.5396369442324,0.079888871,0.07207681,0.08681163399999998,0.027003005008317
slicing,26.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.95666288,0.91461794,0.9866963799999999,0.1343566638121087,0.0,0.0,0.0,0.0,315.08097999999995,171.62407239999996,473.496855,550.1370923162154,487.55178,217.44669399999998,853.5422686,1182.8831835642397,667.591,295.77,1194.444,1648.7905938030046,25.2931736,24.153462799999996,26.1483,3.7092645420087127
slicing,26.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,1.9989199999999998e-05,0.0,4.64968e-05,7.99234627227314e-05,3.0517072,2.9645018,3.193512,0.41952840816968257,3.0517072,2.963752000000001,3.1852076,0.41952840816968257,4.31,4.25,4.43,0.4242640687119285,0.8672889600000001,0.86631556,0.8682973000000002,0.0036139857072552024
slicing,26.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.97713878,0.9636,0.9892449600000001,0.046566164112745015,0.0355006975,0.02034609348,0.05153163600000001,0.05699761676172099,25.651031,15.986549200000002,35.8647558,36.40954898437352,20.160661,12.931870199999999,27.8917992,27.606802443209407,38.3796806,23.260660799999997,54.702922,56.68826566378699,0.97797192,0.96994904,0.9850912,0.027735738433336307
slicing,26.5,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9475510000000003,2.9219471999999995,2.9846688000000006,0.11393216501721631,2.9475510000000003,2.9223054000000004,2.9840316000000002,0.11393216501721631,4.25,4.22,4.28,0.10101525445522107,0.030793676,0.030448516,0.03112836,0.0012146405537945982
slicing,26.5,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.8434999860000001,0.752833326,0.92493332,0.3091313055308401,0.2395,0.1393,0.34339998,0.37711883509356375,173.56002,107.08081,245.28996999999995,248.48167740464265,397.5622,192.53468,681.2549,916.3100235821894,738.6389999999999,369.94,1260.817,1639.5750935771657,0.078548137,0.070340443,0.085855745,0.028617047342336912
slicing,26.5,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.95336866,0.9099924199999999,0.98428808,0.13679812768539262,0.0,0.0,0.0,0.0,352.834202,204.96901599999998,510.64513,558.7522260490026,531.599602,259.90417,900.185876,1187.0642764661402,741.1610000000001,377.19,1249.9129999999998,1648.6832343644699,25.6637428,24.4682236,26.553991999999997,3.8470439900192224
slicing,26.5,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,6.68002e-06,0.0,2.004006e-05,4.7234874404617616e-05,3.0515186,2.963563,3.1852101999999998,0.4201744467699198,3.0515186,2.9635564,3.184760200000001,0.4201744467699198,4.31,4.25,4.43,0.4242640687119285,0.86728374,0.8662951000000001,0.8682640800000001,0.0036191755167187334
slicing,26.5,TOTAL,50,-1,AGGREGATE,0,0,0,0.97529996,0.96144388,0.98807682,0.048803827337350066,0.0377985241,0.0219790301,0.0548018661,0.05950831659016533,29.9519846,19.6893284,41.26214340000001,39.36498636379114,23.928770599999996,15.752173400000002,33.2934864,31.962620866173356,46.70809199999999,29.873942799999995,65.9077726,65.27520117416996,0.97662574,0.9682393800000001,0.9842805999999998,0.02927891567692927
slicing,27.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9393244,2.9137622000000003,2.9767314,0.11781673770006411,2.9393244,2.9133823999999997,2.9763007999999997,0.11781673770006411,4.25,4.22,4.28,0.10101525445522107,0.03079388,0.03046039,0.031124100000000002,0.001214803122875035
slicing,27.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.8044666460000001,0.7107999580000001,0.8887333000000001,0.32335464981662015,0.55256662,0.5016665600000001,0.60773332,0.19213362666112013,311.98842,277.03218,348.96920000000006,130.7572815527491,554.4166399999999,367.86332000000004,825.6315999999999,863.3749420001164,1107.979,786.43,1578.4070000000002,1500.6395730395923,0.07560900300000001,0.067334662,0.08323109199999999,0.029419461339115566
slicing,27.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.94913332,0.90624226,0.9818223599999999,0.13906460035411822,0.0,0.0,0.0,0.0,534.4449,406.02222,671.8990200000001,484.09434597544924,720.44522,462.22227999999996,1076.16456,1129.8719324337621,1116.3410000000001,792.27,1610.2939999999999,1511.6303837615942,25.913080800000003,24.7007716,26.83468,3.9440200495908813
slicing,27.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0526752,2.9655628000000003,3.1862198,0.4187298282402657,3.0526752,2.9656515999999997,3.187111,0.4187298282402657,4.31,4.25,4.43,0.4242640687119285,0.86728582,0.8662958200000002,0.8682512200000001,0.003616302981312965
slicing,27.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.96914154,0.95479658,0.9824612,0.05104169407103593,0.087179468,0.079280872,0.095786516,0.03032954596773844,51.790116,46.39696800000001,57.699132,20.8332017948231,44.203988,41.30134,47.421960000000006,11.393833688655938,95.87427600000001,89.34661000000001,103.35228200000002,25.73825089811882,0.97368864,0.96538728,0.98133438,0.030052946831475778
slicing,27.5,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.941995,2.9164383999999997,2.9779213999999996,0.11477513535125088,2.941995,2.9159084,2.977937200000001,0.11477513535125088,4.25,4.22,4.28,0.10101525445522107,0.030794202,0.030456467999999997,0.031123664,0.0012147527610193282
slicing,27.5,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.787700006,0.6924666519999999,0.8757666660000001,0.33872959947583403,0.64293334,0.6026666599999999,0.6857333800000001,0.1506522470105608,486.2749,479.5115,495.5374799999999,29.116707019215912,743.15592,579.64232,995.2503799999998,799.3096279749817,1499.779,1245.54,1923.037,1308.205009993636,0.0730087242,0.0643488364,0.08105746159999999,0.030291942901896192
slicing,27.5,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.9446593,0.90132442,0.9774803400000001,0.1414540232248627,0.0,0.0,0.0,0.0,723.69444,624.3814,830.7654400000001,379.95554071196386,917.55584,679.13876,1252.72068,1060.295595911037,1512.201,1245.68,1954.773,1373.0854249957333,26.0346364,24.817963199999998,26.979103999999996,3.992610642363378
slicing,27.5,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,1.340496e-05,0.0,3.353486e-05,6.633773595650595e-05,3.0514051999999996,2.9636322,3.1828695999999996,0.4195032075732496,3.0514051999999996,2.9636522,3.185329200000001,0.4195032075732496,4.31,4.25,4.43,0.4242640687119285,0.8672811199999999,0.86627948,0.8682865599999999,0.003618752528545873
slicing,27.5,TOTAL,50,-1,AGGREGATE,0,0,0,0.96649636,0.9511970399999999,0.9808343399999999,0.05346444544064699,0.101447098,0.095117662,0.108226338,0.023795766727002395,79.283588,78.17783600000001,80.821906,4.862078318429984,70.97176400000001,67.11894,74.474198,13.369454499117893,154.220606,142.669782,164.322396,39.67913024292318,0.97108412,0.9621946199999998,0.9791844600000001,0.030899440787252083
